C3.E-4.C5;0.25 F3.G3;0.25 D4;0.25 E-3.G3.E-4;0.25 C4.E-4;0.25 G3;0.25 F3.D4.E-4;0.25 rest;0.25
F5;0.25 C4.E-5;0.25 F5;0.25 B3.D5;0.25 G5;0.25 F#5;0.25 G5;0.25 A5;0.25
G5;0.25 G#4.F#5;0.25 G5;0.25 G4.F6;0.25 G5;0.25 B3.F6;0.25 G5;0.25 C4.E6;0.25
G4;0.25 E4;0.25 G4;0.25 A3.E-6;0.25 F#4;0.25 C4;0.25 F#4;0.25 B-3.D6;0.25
F4;0.25 D4;0.25 F4;0.25 E-3.E-4.D6;0.25 C6;0.25 E-6;0.25 C6;0.25 F3.D4.C6;0.25
B-5;0.25 D6;0.25 B-5;0.25 E-3.C4.B-5;0.25 A5;0.25 C6;0.25 A5;0.25 D3.B-3.B-5;0.25
D6;0.25 F6;0.25 E-6;0.25 D6;0.25 C6;0.25 B-5;0.25 A5;0.25 D4.F4.G5;0.25
F5;0.25 E-5;0.25 D5;0.25 E-4.G4.C5;0.25 E-5;0.25 G5;0.25 F5;0.25 E-5;0.25
D5;0.25 C5;0.25 B-4;0.25 G3.C4.A4;0.25 G4;0.25 F4;0.25 E4;0.25 F3.F4;0.25
D4;0.25 B-3.B-4;0.25 D4;0.25 F3.D5;0.25 D4;0.25 B-3.F5;0.25 D4;0.25 F3.B-5;0.25
D4;0.25 B-3.D6;0.25 D4;0.25 F3.C5.D5;0.25 E-4.C5.D5;0.25 A3.C5.D5;0.25 E-4.C5.D5;0.25 F3.C5.D5;0.25
E-4.C5.D5;0.25 A3.C5.D5;0.25 E-4.C5.D5;0.25 F3.C5.D5;0.25 E-4.C5.D5;0.25 A3.B-4.C5;0.25 E-4.C5;0.25 B-3.B-4;0.5
D4;0.5 F4;0.5 B-4;0.5 A4;0.5 G#4;0.5 G4.E-5;0.5 B-4;0.5 F4.F5;0.5
B-4;0.5 E-4.G5;0.5 B-4;0.5 D4.F5;0.5 B-4;0.5 A4;0.5 B-4.G5;0.25 F5;0.25
G3.E-5;0.25 D5;0.25 E-4.C5;0.25 B-4;0.25 F3.D5;0.5 D4;0.5 B-3;0.5 D4.E-5;0.5
F3.C5;0.5 E-4;0.5 D4.B-4;0.5 B-3;0.5 A3;0.5 G#3;0.5 G3;0.5 F#3;0.5
G3.E-4;0.5 B-3.E-5;0.5 F3.F4;0.5 A3.F5;0.5 E3.G4;0.5 C#4.G5;0.5 F3.F5;0.5 D4.G5;0.25
A5;0.25 B-3.B-5;0.25 A5;0.25 D4.G5;0.25 F5;0.25 F3.E-5;0.25 D5;0.25 D4.C5;0.25
B-4;0.25 F3.D5;0.5 F4;0.5 D4;0.5 F4.E-5;0.5 F3.C5;0.5 E-4;0.5 B-4;0.25
B-3;0.25 D4;0.25 F4;0.25 B-4;0.25 F5;0.25 G5;0.25 F5;0.25 F3.A3.E-5;0.25
D5;0.25 E-5;0.25 C5;0.25 B-4;0.25 B-2;0.25 D3;0.25 F3;0.25 B-3;0.25
F4;0.25 G4;0.25 F4;0.25 F2.A2.E-4;0.25 D4;0.25 E-4;0.25 C4;0.25 B-2.B-3;0.333333
rest;0.666667 B-1.F5.B-5;1 rest;1 E-3.F#4;1 E-2.C5.F#5;1 rest;1 C#3.F3.C#4;0.5 G#3;0.5
F3;0.5 G#3;0.5 F3.E-4;0.25 C#4;0.25 G#3.C4;0.25 C#4;0.25 C3.F#3.B-4;0.5 G#3.G#4;0.5
F#3.G#4;0.5 G#3;0.5 F#3.G#4;0.5 G#3;0.5 C#3.F3.G#4;0.5 G#3.C#5;0.5 F3.C5;0.5 G#3.B4;0.5
F3.B-4;0.5 G#3.A4;0.5 C3.F#3.G#4;0.5 G#3;0.5 F#3;0.5 G#3;0.5 F#3;0.5 G#3;0.5
C#3.F3.C#4;0.5 G#3;0.5 F3;0.5 G#3;0.5 F3.E-4;0.25 C#4;0.25 G#3.C4;0.25 C#4;0.25
C3.E-3.B-4;0.5 F#3.A4;0.5 E-3.A4;0.5 F#3;0.5 E-3.A4;0.5 F#3;0.5 C#3.F3.B-4;0.5 B-3.F5;0.5
F3.C#5;0.5 B-3.C5;0.5 F3.B-4;0.5 B-3.G#4;0.5 E3.B-3.G4;0.5 C#4;0.5 B-3;0.5 C#4;0.5
B-3;0.5 C#4;0.5 F3.G#3.G#4;0.5 C4.G#5;0.5 G#3.F5;0.5 C4.E-5;0.5 G#3.D5;0.5 C4.C5;0.5
G3.D4.B4;0.5 F4;0.5 D4;0.5 F4;0.5 D4;0.5 F4;0.5 G#3.C4.C5;0.5 E-4.E-6;0.5
C4.C6;0.5 E-4.B-5;0.5 C4.G#5;0.5 E-4.G5;0.5 A3.C4.F#5;0.5 D4;0.5 C4;0.5 D4;0.5
C4;0.5 D4;0.5 B-3.D4.G5;0.5 G4.B-5;0.5 D4.G5;0.5 G4.F5;0.5 D4.E-5;0.5 G4.D5;0.5
E-4.G4.C#5;0.5 A4;0.5 G4;0.5 A4;0.5 G4;0.5 A4;0.5 D4.F#4;0.25 D5;0.25
C#5;0.25 D5;0.25 E5;0.25 D5;0.25 C#5;0.25 D5;0.25 C5;0.25 D5;0.25
F#5;0.25 D5;0.25 B-4;0.25 D5;0.25 G5;0.25 D5;0.25 F#4;0.25 D5;0.25
C6;0.25 D5;0.25 G4;0.25 D5;0.25 B-5;0.25 D5;0.25 D4.A5;0.25 F#5;0.25
E5;0.25 D5;0.25 C#5;0.25 D5;0.25 E5;0.25 D5;0.25 C5;0.25 D5;0.25
F#5;0.25 D5;0.25 B-4;0.25 D5;0.25 G5;0.25 D5;0.25 F#4;0.25 D5;0.25
C6;0.25 D5;0.25 G4;0.25 D5;0.25 B-5;0.25 D5;0.25 D4.A5;0.25 D6;0.25
A5;0.25 F#5;0.25 D5;0.25 A5;0.25 F#5;0.25 D5;0.25 A4;0.25 D4.D5;0.25
A3.A4;0.25 F#3.F#4;0.25 D3.D4;0.25 rest;0.75 D2.A4.D5;1 rest;1 G3;2 D3;1
B2;2 D3;1 G3;0.5 D6;0.25 rest;0.25 D6;0.25 rest;0.25 D6;0.25
rest;0.25 B3.D6;0.25 rest;0.25 D6;0.25 rest;0.25 D4.E-6;0.5 D6;0.5 C6;0.5
B5;0.5 G#5;0.5 G5;0.5 G3.G5.G#5;0.25 G5;0.25 G3.F5;1.5 D3;1 B2;2
D3;1 G3;0.5 F5;0.25 rest;0.25 F5;0.25 rest;0.25 F5;0.25 rest;0.25
B3.F5;0.25 rest;0.25 F5;0.25 rest;0.25 D4.G5;0.5 F5;0.5 E-5;0.5 D5;0.5
C5;0.5 B4;0.5 C5;2 G4;1 E-4;2 G4;1 C5;0.5 G3;0.25
rest;0.25 G3;0.25 rest;0.25 G3;0.25 rest;0.25 G3.E-5;0.25 rest;0.25 G3;0.25
rest;0.25 G#3.G5;0.5 G3;0.5 F3;0.5 E-3;0.5 D3;0.5 C3;0.5 C3.E5;0.5
B-2.E5;1.5 C5;1 G4;2 C5;1 E5;0.5 B-3;0.25 rest;0.25 B-3;0.25
rest;0.25 B-3;0.25 rest;0.25 B-3.G5;0.25 rest;0.25 B-3;0.25 rest;0.25 C4.B-5;0.5
B-3;0.5 G#3;0.5 G3;0.5 F3;0.5 E3;0.5 F3;0.5 G#5;0.25 rest;0.25
G#5;0.25 rest;0.25 G#5;0.25 rest;0.25 G#5;0.25 rest;0.25 G#5;0.25 rest;0.25
B-3.F4.B-5;0.5 G#5;0.5 E-4.G4.G5;0.5 F5;0.5 F4.A4.E-5;0.5 D5;0.5 E-4.G4;0.5 G5;0.25
rest;0.25 G5;0.25 rest;0.25 G5;0.25 rest;0.25 G5;0.25 rest;0.25 G5;0.25
rest;0.25 G#3.E-4.G#5;0.5 G5;0.5 D4.F4.F5;0.5 E-5;0.5 E-4.G4.D5;0.5 C5;0.5 D4.F4;0.5
F5;0.25 rest;0.25 F5;0.25 rest;0.25 F5;0.25 rest;0.25 F5;0.25 rest;0.25
F5;0.25 rest;0.25 G3.D4.G5;0.5 F5;0.5 C4.E-4.E-5;0.5 D5;0.5 D4.F4.C5;0.5 B4;0.5
C4.E-4.F5;0.5 E-5;0.5 D5;0.5 C5;0.5 F3.E-4.B-4;0.5 A4;0.5 G3.D4.C6;0.5 B-5;0.5
A5;0.5 G5;0.5 E-4.G4.F5;0.5 E5;0.5 F5;0.5 F4;0.25 rest;0.25 F4;0.25
rest;0.25 F4;0.25 rest;0.25 F4.A4.E-5;0.25 rest;0.25 F4;0.25 rest;0.25 F#4.B-4.C#5;0.5
F4;0.5 E-4;0.5 C#4;0.5 C4.C#5.B-5;0.5 B-3;0.5 C5.A5;0.5 F3;0.25 rest;0.25
F3;0.25 rest;0.25 F3;0.25 rest;0.25 F3.E-4.A4;0.25 rest;0.25 F3;0.25 rest;0.25
F#3.C#4.B-4;0.5 F3;0.5 E-3;0.5 C#3;0.5 C3.B-3.C#4;0.5 B-2;0.5 F2.A3.C4;0.5 F4;0.25
rest;0.25 F4;0.25 rest;0.25 F4;0.25 rest;0.25 F4;0.25 rest;0.25 F4;0.25
rest;0.25 F3.E-4.E4;0.5 F4;0.5 G4;0.5 F4;0.5 B-4;0.5 A4;0.5 D5;0.5
C5;0.5 E-5;0.5 D5;0.5 G5;0.5 F5;0.25 rest;0.25 F5;1 rest;0.5
E5;0.5 E-5;0.5 C5;0.5 B-3.B-4;2 F3.F4;1 D3.D4;2 F3.F4;1 B-3.B-4;2
D4.D5;1 F4.F5;2 B-5;0.5 D5;0.5 F3.E-4.F5;0.5 E-5;0.5 D5;0.5 C5;0.5
B-4;0.5 A4;0.5 G4;0.5 F4;0.5 E4;0.5 F4;0.5 G4;0.5 A4;0.5
B-3.D4.B-4;0.25 rest;0.0833333 B-4.C5;0.25 rest;0.166667 A4;0.25 B-4;0.25 rest;0.25 C5;0.25
rest;0.25 D5;0.25 rest;0.25 E-5;0.25 rest;0.25 E5;0.5 F5;0.5 G5;0.5
F5;0.5 B-5;0.5 D5;0.5 F3.E-4.F5;0.5 E-5;0.5 D5;0.5 C5;0.5 B-4;0.5
A4;0.5 G4;0.5 F4;0.5 E4;0.5 F4;0.5 G4;0.5 A4;0.5 B-3.D4.B-4;0.25
rest;0.75 B-3.D4.B-4;0.25 rest;0.75 B-3.F4.D5;0.25 rest;0.75 B-3.D4.B-4;1 rest;0.75 B-4;0.25
C5;0.25 B-4;0.25 A4;0.25 B-4;0.25 G5;1 E-3.G3.B-3;0.75 B-4;0.25 C5;0.25
B-4;0.25 A4;0.25 B-4;0.25 F5;1 D3.F3.B-3;0.75 B-4;0.25 C5;0.25 B-4;0.25
A4;0.25 B-4;0.25 A3.F4.C5;1 F5;1 E-5;1 B-3.C#5;1 D5;0.5 rest;0.25
B-4;0.25 C5;0.25 B-4;0.25 A4;0.25 B-4;0.25 G5;1 E-3.G3.B-3;0.75 B-4;0.25
C5;0.25 B-4;0.25 A4;0.25 B-4;0.25 F5;1 D3.F3.B-3;0.75 B-4;0.25 C5;0.25
B-4;0.25 A4;0.25 B-4;0.25 F3.A3.C5;1 C4.E-5;1 E-4.A4;1 B-3.D4.B-4;1 rest;2
G3.D5.G5;0.25 rest;0.75 G2.G4;0.25 rest;1.75 D3.A4.D5;0.25 rest;0.75 D2.D4;0.25 rest;1.75
E-3.G3.E-4;0.5 B-3;0.5 G3;0.5 B-3;0.5 G3.F4;0.25 E-4;0.25 B-3.D4;0.25 E-4;0.25
D3.G#3.C5;0.5 B-3.B-4;0.5 G#3.B-4;0.5 B-3;0.5 G#3.B-4;0.5 B-3;0.5 E-3.G3.B-4;0.5 B-3.E-5;0.5
G3.D5;0.5 B-3.C#5;0.5 G3.C5;0.5 B-3.B4;0.5 D3.G#3.B-4;0.5 B-3;0.5 G#3;0.5 B-3;0.5
G#3;0.5 B-3;0.5 E-3.G3.E-4;0.5 B-3;0.5 G3;0.5 B-3;0.5 G3.F4;0.25 E-4;0.25
B-3.D4;0.25 E-4;0.25 D3.F3.C5;0.5 G#3.B4;0.5 F3.B4;0.5 G#3;0.5 F3.B4;0.5 G#3;0.5
E-3.G3.C5;0.5 C4.G5;0.5 G3.E-5;0.5 C4.D5;0.5 G3.C5;0.5 C4.B-4;0.5 F#3.C4.A4;0.5 E-4;0.5
C4;0.5 E-4;0.5 C4;0.5 E-4;0.5 G3.B-3.B-4;0.5 D4.D6;0.5 B-3.B-5;0.5 D4.A5;0.5
B-3.G5;0.5 D4.F5;0.5 C4.G4.E5;0.5 B-4;0.5 G4;0.5 B-4;0.5 G4;0.5 B-4;0.5
F4.A4;0.25 F5;0.25 E5;0.25 F5;0.25 G5;0.25 F5;0.25 E5;0.25 F5;0.25
E-5;0.25 F5;0.25 A5;0.25 F5;0.25 D5;0.25 F5;0.25 B-5;0.25 F5;0.25
A4;0.25 F5;0.25 E-6;0.25 F5;0.25 B-4;0.25 F5;0.25 D6;0.25 F5;0.25
F4.C6;0.25 A5;0.25 G5;0.25 F5;0.25 E5;0.25 F5;0.25 G5;0.25 F5;0.25
E-5;0.25 F5;0.25 A5;0.25 F5;0.25 D5;0.25 F5;0.25 B-5;0.25 F5;0.25
A4;0.25 F5;0.25 E-6;0.25 F5;0.25 B-4;0.25 F5;0.25 D6;0.25 F5;0.25
F4.C6;0.25 F6;0.25 C6;0.25 A5;0.25 F5;0.25 C6;0.25 A5;0.25 F5;0.25
C5;0.25 F4.F5;0.25 C4.C5;0.25 A3.A4;0.25 F3.F4;0.25 rest;0.75 F2.C5.F5;1 rest;1
B-3;2 F3;1 D3;2 F3;1 B-3;0.5 F5;0.25 rest;0.25 F5;0.25
rest;0.25 F5;0.25 rest;0.25 D4.F5;0.25 rest;0.25 F5;0.25 rest;0.25 F4.G5;0.5
F5;0.5 E-5;0.5 D5;0.5 C5;0.5 B-4;0.25 rest;0.25 E-3.B-4.C5;0.25 B-4;0.25
E-3.A4;1.5 C3;1 A2;2 C3;1 E-3;0.5 E-5;0.25 rest;0.25 E-5;0.25
rest;0.25 E-5;0.25 rest;0.25 A3.E-5;0.25 rest;0.25 E-5;0.25 rest;0.25 C4.F5;0.5
E-5;0.5 D5;0.5 C5;0.5 B-4;0.5 A4;0.5 D4.B-4;0.5 F4;0.5 D4;0.5
F4.D5;0.5 D4.C5;0.5 F4.B-4;0.5 E-4.A4;0.5 F4;0.5 E-4;0.5 F4.G5;0.5 E-4.F5;0.5
F4.A4;0.5 D4.B-4;0.5 F4;0.5 D4;0.5 F4.D5;0.5 D4.C5;0.5 F4.B-4;0.5 E-4.A4;0.5
F4;0.5 E-4;0.5 F4.F#5;0.5 E-4.F5;0.5 F4.A4;0.5 C#4.B-4;0.5 F4;0.5 C#4;0.5
F4.F5;0.5 C#4.C#5;0.5 F4.C5;0.5 G3.D4.B4;0.5 F4;0.5 D4;0.5 F4.G#5;0.5 D4.G5;0.5
F4.B4;0.5 C4.E-4.D5;0.5 C5;0.5 A3.F4.F5;0.5 E5;0.5 B-3.E-5;0.5 D5;0.5 E-3.E-4.C5;0.75
D5;0.25 F3.D4.B-4;1 C4.A4.B-4;0.25 rest;0.0833333 A4.B-4;0.25 rest;0.0833333 G4.A4;0.0833333 B-4;0.166667
rest;0.0833333 B-3;0.25 F4;0.25 E4;0.25 F4;0.25 G4;0.25 F4;0.25 D3.E4;0.25
F4;0.25 C3.E-4;0.25 F4;0.25 B-2.D4;0.25 F4;0.25 A2.C4;0.25 F4;0.25 E4;0.25
F4;0.25 G4;0.25 F4;0.25 G3.E4;0.25 F4;0.25 F3.E-5;0.25 F4;0.25 A2.E-5;0.25
F4;0.25 B-2.D5;0.25 F5;0.25 E5;0.25 F5;0.25 G5;0.25 F5;0.25 D4.E5;0.25
F5;0.25 C4.E-5;0.25 F5;0.25 B-3.D5;0.25 F5;0.25 A3.C5;0.25 F5;0.25 E5;0.25
F5;0.25 G5;0.25 F5;0.25 G4.E5;0.25 F5;0.25 F4.E-6;0.25 F5;0.25 A3.E-6;0.25
F5;0.25 B-3.D6;0.25 F5;0.25 E5;0.25 F5;0.25 G5;0.25 F5;0.25 F4.E5;0.25
F5;0.25 D4.G#5;0.25 F5;0.25 C4.E-5;0.25 F5;0.25 B3.D5;0.25 G5;0.25 F#5;0.25
G5;0.25 A5;0.25 G5;0.25 G#4.F#5;0.25 G5;0.25 G4.F6;0.25 G5;0.25 B3.F6;0.25
G5;0.25 C4.E6;0.25 G4;0.25 E4;0.25 G4;0.25 A3.E-6;0.25 F#4;0.25 C4;0.25
F#4;0.25 B-3.D6;0.25 F4;0.25 D4;0.25 F4;0.25 E-3.E-4.D6;0.25 C6;0.25 E-6;0.25
C6;0.25 F3.D4.C6;0.25 B-5;0.25 D6;0.25 B-5;0.25 E-3.C4.B-5;0.25 A5;0.25 C6;0.25
A5;0.25 D3.B-3.B-5;0.25 D6;0.25 F6;0.25 E-6;0.25 D6;0.25 C6;0.25 B-5;0.25
A5;0.25 D4.F4.G5;0.25 F5;0.25 E-5;0.25 D5;0.25 E-4.G4.C5;0.25 E-5;0.25 G5;0.25
F5;0.25 E-5;0.25 D5;0.25 C5;0.25 B-4;0.25 G3.C4.A4;0.25 G4;0.25 F4;0.25
E4;0.25 F3.F4;0.25 D4;0.25 B-3.B-4;0.25 D4;0.25 F3.D5;0.25 D4;0.25 B-3.F5;0.25
D4;0.25 F3.B-5;0.25 D4;0.25 B-3.D6;0.25 D4;0.25 F3.C5.D5;0.25 E-4.C5.D5;0.25 A3.C5.D5;0.25
E-4.C5.D5;0.25 F3.C5.D5;0.25 E-4.C5.D5;0.25 A3.C5.D5;0.25 E-4.C5.D5;0.25 F3.C5.D5;0.25 E-4.C5.D5;0.25 A3.B-4.C5;0.25
E-4.C5;0.25 B-3.B-4;0.5 D4;0.5 F4;0.5 B-4;0.5 A4;0.5 G#4;0.5 G4.E-5;0.5
B-4;0.5 F4.F5;0.5 B-4;0.5 E-4.G5;0.5 B-4;0.5 D4.F5;0.5 B-4;0.5 A4;0.5
B-4.G5;0.25 F5;0.25 G3.E-5;0.25 D5;0.25 E-4.C5;0.25 B-4;0.25 F3.D5;0.5 D4;0.5
B-3;0.5 D4.E-5;0.5 F3.C5;0.5 E-4;0.5 D4.B-4;0.5 B-3;0.5 A3;0.5 G#3;0.5
G3;0.5 F#3;0.5 G3.E-4;0.5 B-3.E-5;0.5 F3.F4;0.5 A3.F5;0.5 E3.G4;0.5 C#4.G5;0.5
F3.F5;0.5 D4.G5;0.25 A5;0.25 B-3.B-5;0.25 A5;0.25 D4.G5;0.25 F5;0.25 F3.E-5;0.25
D5;0.25 D4.C5;0.25 B-4;0.25 F3.D5;0.5 F4;0.5 D4;0.5 F4.E-5;0.5 F3.C5;0.5
E-4;0.5 B-4;0.25 B-3;0.25 D4;0.25 F4;0.25 B-4;0.25 F5;0.25 G5;0.25
F5;0.25 F3.A3.E-5;0.25 D5;0.25 E-5;0.25 C5;0.25 B-4;0.25 B-2;0.25 D3;0.25
F3;0.25 B-3;0.25 F4;0.25 G4;0.25 F4;0.25 F2.A2.E-4;0.25 D4;0.25 E-4;0.25
C4;0.25 B-2.B-3;0.333333 rest;0.666667 B-1.F5.B-5;1 rest;1 C#4.E4;0.25 A2.A3.A4;1.75 E2.E3.E4;1
C#3.C#4.C#5;0.5 D5;0.25 B4;0.25 A2.A3.A4;0.5 rest;1.5 C#5;0.5 D5;0.25 B4;0.25
A4;1 A3.F#4.C#6;0.5 rest;0.5 B3.A4.E-5;1 E4.G#4.E5;1 rest;0.5 F5;0.5 G#5;0.5
F#5;0.5 E5;0.5 D5;0.5 C#5;0.5 B4;0.5 E3.A4;0.5 D4.G#4;0.5 B3.E5;0.5
D4.D5;0.5 B3;0.5 D4;0.5 E3.B4;0.5 C#4.A4;0.5 A3.F#5;0.5 C#4.E5;0.5 A3;0.5
C#4;0.5 D3.C#5;0.5 B3.B4;0.5 F#3.G5;0.5 B3.F#5;0.5 F#3;0.5 B3;0.5 D3.F#4;1
E5;0.5 D5;0.5 C#5;0.5 B4;0.5 E3.D4.A4;0.5 G#4;0.5 A3.C#4.A4;1 rest;0.666667
B4.E5;0.0833333 G#5;0.166667 rest;0.0833333 E3.B5;0.5 G#3;0.5 B3;0.5 G#3;0.5 F#3;0.5
E3;0.5 E-3.B5;0.25 A5;0.25 E3.G#5;0.25 F#5;0.25 F#3.F#5;0.25 E5;0.25 B2.E-5;0.25
C#5;0.25 C#3.B4;0.25 A4;0.25 E-3.G#4;0.25 A4;0.25 E3.G#4;0.25 B4;0.25 G#3.E5;0.25
G#5;0.25 B3.B5;0.5 G#3;0.5 F#3;0.5 E3;0.5 E-3.B5;0.25 A5;0.25 E3.G#5;0.25
F#5;0.25 F#3.F#5;0.25 E5;0.25 B2.E-5;0.25 C#5;0.25 C#3.B4;0.25 A4;0.25 E-3.G#4;0.25
A4;0.25 E3.G#4;0.25 B4;0.25 A4;0.25 G#4.A4;0.25 rest;0.25 B4;0.25 C#5;0.25
E-5;0.25 E5;0.25 F#5;0.25 G#5;0.25 A5;0.25 B5;0.25 C#6;0.25 E-6;0.25
E6;0.25 E-6;0.25 C#6;0.25 B5;0.25 A5;0.25 G#5;0.25 F#5;0.25 E5;0.25
E-5;0.25 A3.F#4.C#5;0.5 rest;0.25 C#6;0.25 B3.G#4.E5;0.75 G#5;0.25 A4.E-5.F#5;1 E4.G#4.E5;1
E3;1 rest;1 C#4.E4;0.25 A2.A3.A4;1.75 E2.E3.E4;1 C#3.C#4.C#5;0.5 D5;0.25 B4;0.25
A2.A3.A4;0.5 rest;1.5 C#5;0.5 D5;0.25 B4;0.25 A4;1 A3.F#4.C#6;0.5 rest;0.5
B3.A4.E-5;1 E4.G#4.E5;1 rest;0.5 F5;0.5 G#5;0.5 F#5;0.5 E5;0.5 D5;0.5
C#5;0.5 B4;0.5 E3.A4;0.5 D4.G#4;0.5 B3.E5;0.5 D4.D5;0.5 B3;0.5 D4;0.5
E3.B4;0.5 C#4.A4;0.5 A3.F#5;0.5 C#4.E5;0.5 A3;0.5 C#4;0.5 D3.C#5;0.5 B3.B4;0.5
F#3.G5;0.5 B3.F#5;0.5 F#3;0.5 B3;0.5 D3.F#4;1 E5;0.5 D5;0.5 C#5;0.5
B4;0.5 E3.D4.A4;0.5 G#4;0.5 A3.C#4.A4;1 rest;0.666667 B4.E5;0.0833333 G#5;0.166667 rest;0.0833333
E3.B5;0.5 G#3;0.5 B3;0.5 G#3;0.5 F#3;0.5 E3;0.5 E-3.B5;0.25 A5;0.25
E3.G#5;0.25 F#5;0.25 F#3.F#5;0.25 E5;0.25 B2.E-5;0.25 C#5;0.25 C#3.B4;0.25 A4;0.25
E-3.G#4;0.25 A4;0.25 E3.G#4;0.25 B4;0.25 G#3.E5;0.25 G#5;0.25 B3.B5;0.5 G#3;0.5
F#3;0.5 E3;0.5 E-3.B5;0.25 A5;0.25 E3.G#5;0.25 F#5;0.25 F#3.F#5;0.25 E5;0.25
B2.E-5;0.25 C#5;0.25 C#3.B4;0.25 A4;0.25 E-3.G#4;0.25 A4;0.25 E3.G#4;0.25 B4;0.25
A4;0.25 G#4.A4;0.25 rest;0.25 B4;0.25 C#5;0.25 E-5;0.25 E5;0.25 F#5;0.25
G#5;0.25 A5;0.25 B5;0.25 C#6;0.25 E-6;0.25 E6;0.25 E-6;0.25 C#6;0.25
B5;0.25 A5;0.25 G#5;0.25 F#5;0.25 E5;0.25 E-5;0.25 A3.F#4.C#5;0.5 rest;0.25
C#6;0.25 B3.G#4.E5;0.75 G#5;0.25 A4.E-5.F#5;1 E4.G#4.E5;1 E3;1 rest;0.75 E4;0.25
E5;0.75 F#4;0.25 F#5;0.75 G4;0.25 G5;1 F#3.B4;0.5 C#4;0.5 F#4.B-4;0.5
E4;0.5 D4;0.5 C#4;0.25 B-4;0.25 F#3.C#5;0.5 D4;0.5 F#4.B4;0.5 D4;0.5
C#4;0.5 B3;0.25 B4;0.25 F#3.D5;0.5 B-3;0.5 E4.C#5;0.5 C#4;0.5 B3;0.5
B-3;0.25 C#5;0.25 B3.E5;0.5 D5;0.5 F5;0.5 E5;0.5 G5;0.5 F5;0.5
E3.A4;0.5 B3;0.5 E4.G#4;0.5 D4;0.5 C4;0.5 B3;0.25 G#4;0.25 E3.B4;0.5
C4;0.5 E4.A4;0.5 C4;0.5 B3;0.5 A3;0.25 A4;0.25 E3.C5;0.5 G#3;0.5
D4.B4;0.5 B3;0.5 A3;0.5 G#3;0.25 B4;0.25 A3.D5;0.5 C5;0.5 B4;0.5
A4;0.5 G2.G3.A5;0.25 rest;0.25 A5;0.25 rest;0.25 F2.F3.B5;0.5 A5;0.5 G5;0.5
F5;0.5 E5;0.5 E-5;0.5 F3.A3.C6;0.5 G#3;0.5 A3;0.5 C4;0.5 B3.E-5;0.5
A3;0.5 E3.G#3.E5;1 rest;0.5 F#5;0.25 E5;0.25 E5;0.25 D5;0.25 C#5;0.25
B4;0.25 C#4.E4;0.25 A2.A3.A4;1.75 E2.E3.E4;1 C#3.C#4.C#5;0.5 D5;0.25 B4;0.25 A2.A3.A4;0.5
rest;1.5 C#5;0.5 D5;0.25 B4;0.25 A4;1 A3.F#4.C#6;0.5 rest;0.5 B3.A4.E-5;1
E4.G#4.E5;1 rest;0.5 F5;0.5 G#5;0.5 F#5;0.5 E5;0.5 D5;0.5 C#5;0.5
B4;0.5 E3.A4;0.5 D4.G#4;0.5 B3.E5;0.5 D4.D5;0.5 B3;0.5 D4;0.5 E3.B4;0.5
C#4.A4;0.5 A3.F#5;0.5 C#4.E5;0.5 A3;0.5 C#4;0.5 E3.B4;0.5 C#4.A4;0.5 A3.A5;0.5
C#4.G5;0.5 A3;0.5 C#4;0.5 D3.D4.G5;0.5 F#5;0.5 E5;0.5 D5;0.5 C#5;0.5
B4;0.5 C#3.E5;0.25 D5.E5.F#5;0.25 E5;0.25 D3.F#5;0.25 E3.C#4.A4;1 B3.G#4;0.75 A4.C#5;0.25
A3.E5;0.5 C#4;0.5 E4.E5;0.5 C#4;0.5 B3;0.5 A3;0.5 G#3.E5;0.25 D5;0.25
A3.C#5;0.25 B4;0.25 B3.B4;0.25 A4;0.25 E3.G#4;0.25 F#4;0.25 F#3.E4;0.25 D4;0.25
G#3.C#4;0.25 D4;0.25 A3.C#4;0.25 E4;0.25 C#4.A4;0.25 C#5;0.25 E4.E5;0.5 C#4;0.5
B3;0.5 A3.E6;0.5 G#3.E6;0.25 D6;0.25 A3.C#6;0.25 B5;0.25 B3.B5;0.25 A5;0.25
E3.G#5;0.25 F#5;0.25 F#3.E5;0.25 D5;0.25 G#3.C#5;0.25 D5;0.25 A3.C#5;0.25 E5;0.25
D5;0.25 C#5;0.25 F#3.A3.D5;0.25 E5;0.25 F#5;0.25 G#5;0.25 D3.A3.A5;0.25 B5;0.25
C#6;0.25 D6;0.25 C#3.A3.E6;0.25 D6;0.25 C#6;0.25 B5;0.25 A5;0.25 G#5;0.25
F#5;0.25 E5;0.25 D5;0.25 C#5;0.25 B4;0.25 A4;0.25 D3.F#5.G#5;0.25 rest;0.0833333
F5.F#5;0.25 rest;0.0833333 F#5.G#5;0.0833333 A5;0.166667 rest;0.0833333 E3.C#4.A4;0.75 C#5;0.25 D4.G#4.B4;1
A3.C#4.A4;1 A2;1 rest;0.75 E4;0.25 E5;0.75 F#4;0.25 F#5;0.75 G4;0.25
G5;1 F#3.B4;0.5 C#4;0.5 F#4.B-4;0.5 E4;0.5 D4;0.5 C#4;0.25 B-4;0.25
F#3.C#5;0.5 D4;0.5 F#4.B4;0.5 D4;0.5 C#4;0.5 B3;0.25 B4;0.25 F#3.D5;0.5
B-3;0.5 E4.C#5;0.5 C#4;0.5 B3;0.5 B-3;0.25 C#5;0.25 B3.E5;0.5 D5;0.5
